title,from_date,count
Engineer,10/7/1989,1
Staff,10/6/1989,3
Senior Engineer,10/6/1989,5
Engineer,10/6/1989,2
Senior Staff,10/6/1989,6
Technique Leader,10/6/1989,1
Technique Leader,10/5/1989,2
Senior Staff,10/5/1989,6
Senior Engineer,10/5/1989,7
Technique Leader,10/4/1989,3
Engineer,10/4/1989,5
Assistant Engineer,10/4/1989,2
Senior Staff,10/4/1989,5
Senior Engineer,10/4/1989,4
Staff,10/3/1989,3
Technique Leader,10/3/1989,1
Senior Staff,10/3/1989,5
Senior Engineer,10/3/1989,4
Engineer,10/3/1989,4
Staff,10/2/1989,3
Technique Leader,10/2/1989,5
Engineer,10/2/1989,2
Senior Staff,10/2/1989,4
Senior Engineer,10/2/1989,5
Senior Engineer,10/1/1989,4
Senior Staff,10/1/1989,6
Staff,10/1/1989,2
Engineer,10/1/1989,4
Technique Leader,10/1/1989,2
Technique Leader,9/30/1989,1
Senior Engineer,9/30/1989,3
Engineer,9/30/1989,3
Staff,9/30/1989,4
Senior Staff,9/30/1989,6
Technique Leader,9/29/1989,1
Senior Engineer,9/29/1989,7
Senior Staff,9/29/1989,11
Engineer,9/29/1989,2
Staff,9/29/1989,4
Senior Engineer,9/28/1989,9
Technique Leader,9/28/1989,3
Staff,9/28/1989,2
Senior Staff,9/28/1989,4
Assistant Engineer,9/28/1989,1
Engineer,9/27/1989,2
Senior Engineer,9/27/1989,5
Senior Staff,9/27/1989,2
Staff,9/27/1989,3
Technique Leader,9/27/1989,2
Senior Staff,9/26/1989,4
Staff,9/26/1989,1
Senior Engineer,9/26/1989,2
Engineer,9/26/1989,2
Technique Leader,9/26/1989,6
Technique Leader,9/25/1989,2
Senior Staff,9/25/1989,2
Senior Engineer,9/25/1989,4
Staff,9/25/1989,1
Staff,9/24/1989,3
Technique Leader,9/24/1989,8
Engineer,9/24/1989,3
Senior Engineer,9/24/1989,7
Senior Staff,9/24/1989,2
Staff,9/23/1989,1
Engineer,9/23/1989,2
Technique Leader,9/23/1989,5
Senior Engineer,9/23/1989,6
Senior Staff,9/23/1989,5
Engineer,9/22/1989,3
Technique Leader,9/22/1989,1
Senior Staff,9/22/1989,6
Senior Engineer,9/22/1989,4
Staff,9/22/1989,2
Senior Staff,9/21/1989,2
Technique Leader,9/21/1989,6
Engineer,9/21/1989,2
Staff,9/21/1989,1
Senior Engineer,9/21/1989,9
Technique Leader,9/20/1989,1
Staff,9/20/1989,2
Engineer,9/20/1989,2
Senior Engineer,9/20/1989,8
Senior Staff,9/20/1989,8
Staff,9/19/1989,1
Engineer,9/19/1989,5
Senior Staff,9/19/1989,7
Senior Engineer,9/19/1989,2
Senior Engineer,9/18/1989,5
Engineer,9/18/1989,3
Senior Staff,9/18/1989,8
Staff,9/18/1989,5
Technique Leader,9/18/1989,2
Senior Engineer,9/17/1989,5
Senior Staff,9/17/1989,2
Staff,9/17/1989,2
Technique Leader,9/17/1989,6
Engineer,9/17/1989,3
Engineer,9/16/1989,4
Assistant Engineer,9/16/1989,1
Senior Engineer,9/16/1989,7
Technique Leader,9/16/1989,2
Senior Staff,9/16/1989,7
Staff,9/16/1989,1
Staff,9/15/1989,1
Senior Staff,9/15/1989,2
Technique Leader,9/15/1989,2
Senior Engineer,9/15/1989,6
Assistant Engineer,9/15/1989,1
Senior Staff,9/14/1989,3
Staff,9/14/1989,3
Engineer,9/14/1989,2
Senior Engineer,9/14/1989,10
Technique Leader,9/14/1989,3
Staff,9/13/1989,4
Senior Engineer,9/13/1989,5
Technique Leader,9/13/1989,3
Senior Staff,9/13/1989,7
Engineer,9/13/1989,4
Staff,9/12/1989,3
Senior Staff,9/12/1989,5
Technique Leader,9/12/1989,5
Senior Engineer,9/12/1989,9
Staff,9/11/1989,1
Senior Engineer,9/11/1989,6
Assistant Engineer,9/11/1989,1
Technique Leader,9/11/1989,2
Senior Staff,9/11/1989,5
Senior Staff,9/10/1989,2
Staff,9/10/1989,3
Senior Engineer,9/10/1989,8
Engineer,9/10/1989,2
Technique Leader,9/10/1989,2
Engineer,9/9/1989,2
Staff,9/9/1989,2
Senior Engineer,9/9/1989,3
Technique Leader,9/9/1989,5
Senior Staff,9/9/1989,2
Staff,9/8/1989,2
Engineer,9/8/1989,2
Technique Leader,9/8/1989,1
Senior Staff,9/8/1989,6
Senior Engineer,9/8/1989,4
Senior Engineer,9/7/1989,4
Engineer,9/7/1989,3
Senior Staff,9/7/1989,3
Staff,9/7/1989,1
Technique Leader,9/7/1989,2
Engineer,9/6/1989,1
Senior Engineer,9/6/1989,3
Technique Leader,9/6/1989,3
Senior Staff,9/6/1989,1
Assistant Engineer,9/6/1989,1
Staff,9/6/1989,6
Senior Staff,9/5/1989,4
Technique Leader,9/5/1989,3
Engineer,9/5/1989,2
Senior Engineer,9/5/1989,2
Engineer,9/4/1989,1
Senior Engineer,9/4/1989,6
Technique Leader,9/4/1989,2
Senior Staff,9/4/1989,8
Engineer,9/3/1989,1
Staff,9/3/1989,3
Senior Staff,9/3/1989,5
Technique Leader,9/3/1989,2
Senior Engineer,9/3/1989,3
Senior Engineer,9/2/1989,5
Engineer,9/2/1989,4
Assistant Engineer,9/2/1989,1
Senior Staff,9/2/1989,6
Staff,9/2/1989,3
Technique Leader,9/2/1989,4
Engineer,9/1/1989,3
Senior Engineer,9/1/1989,6
Technique Leader,9/1/1989,2
Senior Staff,9/1/1989,7
Staff,9/1/1989,2
Senior Staff,8/31/1989,9
Engineer,8/31/1989,2
Senior Engineer,8/31/1989,4
Technique Leader,8/31/1989,2
Staff,8/30/1989,2
Engineer,8/30/1989,4
Senior Staff,8/30/1989,3
Technique Leader,8/30/1989,2
Senior Engineer,8/30/1989,7
Senior Staff,8/29/1989,8
Engineer,8/29/1989,1
Staff,8/29/1989,1
Senior Engineer,8/29/1989,5
Technique Leader,8/29/1989,4
Technique Leader,8/28/1989,1
Senior Staff,8/28/1989,4
Assistant Engineer,8/28/1989,1
Senior Engineer,8/28/1989,5
Staff,8/27/1989,3
Senior Staff,8/27/1989,5
Technique Leader,8/27/1989,1
Senior Engineer,8/27/1989,6
Engineer,8/26/1989,2
Technique Leader,8/26/1989,3
Senior Staff,8/26/1989,6
Assistant Engineer,8/26/1989,1
Senior Engineer,8/26/1989,3
Staff,8/26/1989,2
Engineer,8/25/1989,2
Technique Leader,8/25/1989,1
Staff,8/25/1989,3
Senior Engineer,8/25/1989,8
Senior Staff,8/25/1989,6
Technique Leader,8/24/1989,2
Engineer,8/24/1989,1
Senior Engineer,8/24/1989,4
Senior Staff,8/24/1989,10
Staff,8/24/1989,1
Senior Engineer,8/23/1989,5
Technique Leader,8/23/1989,2
Staff,8/23/1989,3
Engineer,8/23/1989,1
Senior Staff,8/23/1989,2
Engineer,8/22/1989,4
Senior Staff,8/22/1989,11
Senior Engineer,8/22/1989,3
Technique Leader,8/22/1989,2
Staff,8/22/1989,1
Senior Staff,8/21/1989,6
Senior Engineer,8/21/1989,5
Engineer,8/21/1989,1
Technique Leader,8/21/1989,4
Assistant Engineer,8/21/1989,1
Staff,8/21/1989,2
Senior Engineer,8/20/1989,6
Engineer,8/20/1989,3
Senior Staff,8/20/1989,3
Technique Leader,8/20/1989,4
Staff,8/20/1989,1
Senior Staff,8/19/1989,3
Staff,8/19/1989,2
Senior Engineer,8/19/1989,6
Engineer,8/19/1989,2
Technique Leader,8/19/1989,2
Assistant Engineer,8/18/1989,1
Senior Staff,8/18/1989,7
Technique Leader,8/18/1989,2
Senior Engineer,8/18/1989,6
Staff,8/18/1989,3
Engineer,8/18/1989,4
Senior Engineer,8/17/1989,3
Staff,8/17/1989,4
Senior Staff,8/17/1989,7
Engineer,8/17/1989,3
Senior Engineer,8/16/1989,6
Senior Staff,8/16/1989,4
Engineer,8/16/1989,2
Technique Leader,8/16/1989,1
Staff,8/16/1989,3
Senior Staff,8/15/1989,6
Senior Engineer,8/15/1989,5
Staff,8/15/1989,1
Technique Leader,8/15/1989,2
Engineer,8/15/1989,2
Staff,8/14/1989,5
Technique Leader,8/14/1989,3
Senior Staff,8/14/1989,1
Senior Engineer,8/14/1989,5
Assistant Engineer,8/14/1989,2
Engineer,8/14/1989,1
Senior Staff,8/13/1989,5
Technique Leader,8/13/1989,5
Engineer,8/13/1989,2
Staff,8/13/1989,3
Senior Engineer,8/13/1989,8
Senior Engineer,8/12/1989,3
Senior Staff,8/12/1989,5
Technique Leader,8/12/1989,3
Assistant Engineer,8/12/1989,1
Staff,8/12/1989,5
Engineer,8/12/1989,3
Engineer,8/11/1989,4
Senior Engineer,8/11/1989,5
Technique Leader,8/11/1989,1
Senior Staff,8/11/1989,3
Assistant Engineer,8/11/1989,1
Staff,8/11/1989,3
Senior Staff,8/10/1989,8
Senior Engineer,8/10/1989,6
Engineer,8/10/1989,1
Staff,8/10/1989,3
Technique Leader,8/10/1989,2
Assistant Engineer,8/9/1989,1
Engineer,8/9/1989,5
Senior Staff,8/9/1989,4
Staff,8/9/1989,1
Technique Leader,8/9/1989,5
Senior Engineer,8/9/1989,1
Technique Leader,8/8/1989,3
Senior Staff,8/8/1989,4
Engineer,8/8/1989,2
Senior Engineer,8/8/1989,5
Staff,8/8/1989,2
Staff,8/7/1989,2
Senior Staff,8/7/1989,10
Senior Engineer,8/7/1989,6
Engineer,8/7/1989,3
Technique Leader,8/7/1989,4
Assistant Engineer,8/6/1989,1
Technique Leader,8/6/1989,5
Senior Engineer,8/6/1989,6
Engineer,8/6/1989,4
Staff,8/6/1989,4
Senior Staff,8/6/1989,6
Senior Engineer,8/5/1989,5
Staff,8/5/1989,2
Technique Leader,8/5/1989,1
Engineer,8/5/1989,2
Senior Staff,8/5/1989,5
Senior Staff,8/4/1989,4
Senior Engineer,8/4/1989,7
Technique Leader,8/4/1989,4
Engineer,8/4/1989,4
Staff,8/4/1989,4
Senior Engineer,8/3/1989,2
Senior Staff,8/3/1989,5
Engineer,8/3/1989,3
Technique Leader,8/3/1989,7
Staff,8/3/1989,1
Senior Engineer,8/2/1989,8
Engineer,8/2/1989,1
Senior Staff,8/2/1989,7
Staff,8/2/1989,5
Technique Leader,8/2/1989,2
Senior Engineer,8/1/1989,8
Technique Leader,8/1/1989,3
Senior Staff,8/1/1989,4
Assistant Engineer,8/1/1989,1
Engineer,8/1/1989,4
Staff,8/1/1989,3
Senior Staff,7/31/1989,5
Engineer,7/31/1989,2
Staff,7/31/1989,1
Technique Leader,7/31/1989,3
Senior Engineer,7/31/1989,5
Technique Leader,7/30/1989,1
Assistant Engineer,7/30/1989,1
Senior Engineer,7/30/1989,8
Engineer,7/30/1989,2
Senior Staff,7/30/1989,4
Senior Staff,7/29/1989,4
Senior Engineer,7/29/1989,6
Staff,7/29/1989,3
Engineer,7/29/1989,5
Technique Leader,7/29/1989,2
Technique Leader,7/28/1989,3
Staff,7/28/1989,3
Engineer,7/28/1989,1
Senior Engineer,7/28/1989,6
Senior Staff,7/28/1989,8
Staff,7/27/1989,3
Senior Engineer,7/27/1989,4
Senior Staff,7/27/1989,3
Technique Leader,7/27/1989,4
Engineer,7/27/1989,2
Technique Leader,7/26/1989,2
Engineer,7/26/1989,1
Senior Engineer,7/26/1989,5
Senior Staff,7/26/1989,4
Engineer,7/25/1989,1
Senior Staff,7/25/1989,5
Staff,7/25/1989,4
Senior Engineer,7/25/1989,7
Technique Leader,7/25/1989,2
Assistant Engineer,7/25/1989,1
Senior Engineer,7/24/1989,5
Engineer,7/24/1989,3
Technique Leader,7/24/1989,2
Staff,7/24/1989,4
Senior Staff,7/24/1989,5
Technique Leader,7/23/1989,2
Assistant Engineer,7/23/1989,1
Senior Staff,7/23/1989,4
Senior Engineer,7/23/1989,4
Engineer,7/23/1989,2
Staff,7/23/1989,2
Technique Leader,7/22/1989,3
Senior Staff,7/22/1989,6
Staff,7/22/1989,3
Engineer,7/22/1989,4
Senior Engineer,7/22/1989,7
Senior Staff,7/21/1989,4
Senior Engineer,7/21/1989,9
Technique Leader,7/21/1989,5
Engineer,7/21/1989,1
Assistant Engineer,7/21/1989,1
Staff,7/21/1989,1
Senior Engineer,7/20/1989,7
Technique Leader,7/20/1989,2
Senior Staff,7/20/1989,5
Assistant Engineer,7/20/1989,1
Staff,7/20/1989,1
Senior Staff,7/19/1989,6
Engineer,7/19/1989,2
Technique Leader,7/19/1989,4
Senior Engineer,7/19/1989,3
Staff,7/19/1989,2
Technique Leader,7/18/1989,1
Engineer,7/18/1989,1
Senior Engineer,7/18/1989,3
Senior Staff,7/18/1989,6
Staff,7/18/1989,2
Technique Leader,7/17/1989,2
Senior Engineer,7/17/1989,2
Engineer,7/17/1989,2
Staff,7/17/1989,3
Senior Staff,7/17/1989,5
Staff,7/16/1989,1
Senior Staff,7/16/1989,3
Senior Engineer,7/16/1989,10
Engineer,7/16/1989,2
Technique Leader,7/16/1989,3
Senior Engineer,7/15/1989,5
Technique Leader,7/15/1989,4
Engineer,7/15/1989,1
Senior Staff,7/15/1989,7
Staff,7/14/1989,1
Engineer,7/14/1989,5
Senior Engineer,7/14/1989,10
Senior Staff,7/14/1989,1
Assistant Engineer,7/14/1989,1
Technique Leader,7/14/1989,2
Senior Staff,7/13/1989,3
Staff,7/13/1989,1
Senior Engineer,7/13/1989,6
Technique Leader,7/13/1989,4
Senior Staff,7/12/1989,5
Engineer,7/12/1989,1
Technique Leader,7/12/1989,1
Senior Engineer,7/12/1989,10
Staff,7/12/1989,4
Senior Staff,7/11/1989,5
Engineer,7/11/1989,3
Technique Leader,7/11/1989,6
Senior Engineer,7/11/1989,4
Staff,7/11/1989,4
Senior Staff,7/10/1989,5
Engineer,7/10/1989,1
Technique Leader,7/10/1989,6
Staff,7/10/1989,3
Senior Engineer,7/10/1989,4
Senior Engineer,7/9/1989,5
Engineer,7/9/1989,3
Staff,7/9/1989,1
Technique Leader,7/9/1989,3
Senior Staff,7/9/1989,2
Engineer,7/8/1989,2
Staff,7/8/1989,2
Technique Leader,7/8/1989,6
Senior Staff,7/8/1989,3
Assistant Engineer,7/8/1989,1
Senior Engineer,7/8/1989,7
Engineer,7/7/1989,4
Senior Engineer,7/7/1989,4
Technique Leader,7/7/1989,5
Staff,7/7/1989,3
Senior Staff,7/7/1989,4
Technique Leader,7/6/1989,2
Engineer,7/6/1989,4
Senior Staff,7/6/1989,5
Assistant Engineer,7/6/1989,1
Staff,7/6/1989,3
Senior Engineer,7/6/1989,5
Staff,7/5/1989,3
Senior Staff,7/5/1989,3
Technique Leader,7/5/1989,1
Senior Engineer,7/5/1989,15
Engineer,7/5/1989,2
Engineer,7/4/1989,5
Staff,7/4/1989,2
Assistant Engineer,7/4/1989,1
Senior Staff,7/4/1989,7
Senior Engineer,7/4/1989,9
Technique Leader,7/4/1989,1
Engineer,7/3/1989,2
Technique Leader,7/3/1989,1
Staff,7/3/1989,2
Senior Engineer,7/3/1989,8
Senior Staff,7/3/1989,5
Engineer,7/2/1989,2
Senior Staff,7/2/1989,9
Senior Engineer,7/2/1989,2
Staff,7/2/1989,4
Assistant Engineer,7/2/1989,2
Technique Leader,7/2/1989,2
Senior Staff,7/1/1989,4
Technique Leader,7/1/1989,2
Staff,7/1/1989,1
Senior Engineer,7/1/1989,1
Engineer,7/1/1989,2
Senior Staff,6/30/1989,9
Staff,6/30/1989,1
Technique Leader,6/30/1989,3
Senior Engineer,6/30/1989,6
Engineer,6/30/1989,5
Senior Engineer,6/29/1989,8
Senior Staff,6/29/1989,7
Technique Leader,6/29/1989,9
Staff,6/29/1989,2
Engineer,6/28/1989,3
Senior Engineer,6/28/1989,5
Technique Leader,6/28/1989,2
Staff,6/28/1989,1
Senior Staff,6/28/1989,3
Senior Staff,6/27/1989,5
Engineer,6/27/1989,4
Technique Leader,6/27/1989,1
Senior Engineer,6/27/1989,7
Assistant Engineer,6/27/1989,1
Staff,6/27/1989,1
Technique Leader,6/26/1989,1
Senior Engineer,6/26/1989,3
Staff,6/26/1989,5
Senior Staff,6/26/1989,4
Senior Engineer,6/25/1989,8
Staff,6/25/1989,1
Engineer,6/25/1989,2
Senior Staff,6/25/1989,7
Technique Leader,6/25/1989,3
Senior Staff,6/24/1989,4
Technique Leader,6/24/1989,3
Engineer,6/24/1989,4
Staff,6/24/1989,2
Senior Engineer,6/24/1989,4
Assistant Engineer,6/24/1989,1
Technique Leader,6/23/1989,2
Engineer,6/23/1989,1
Assistant Engineer,6/23/1989,1
Senior Staff,6/23/1989,5
Senior Engineer,6/23/1989,6
Staff,6/23/1989,5
Technique Leader,6/22/1989,2
Assistant Engineer,6/22/1989,1
Senior Staff,6/22/1989,3
Staff,6/22/1989,3
Senior Engineer,6/22/1989,5
Engineer,6/22/1989,5
Engineer,6/21/1989,2
Technique Leader,6/21/1989,1
Senior Engineer,6/21/1989,3
Senior Staff,6/21/1989,7
Staff,6/21/1989,2
Assistant Engineer,6/21/1989,1
Senior Engineer,6/20/1989,5
Engineer,6/20/1989,4
Staff,6/20/1989,1
Senior Staff,6/20/1989,8
Technique Leader,6/20/1989,4
Senior Engineer,6/19/1989,6
Technique Leader,6/19/1989,1
Engineer,6/19/1989,2
Staff,6/19/1989,2
Senior Staff,6/19/1989,5
Senior Engineer,6/18/1989,5
Technique Leader,6/18/1989,1
Assistant Engineer,6/18/1989,1
Staff,6/18/1989,3
Engineer,6/18/1989,2
Senior Staff,6/18/1989,3
Senior Engineer,6/17/1989,6
Senior Staff,6/17/1989,3
Staff,6/17/1989,1
Assistant Engineer,6/17/1989,1
Technique Leader,6/17/1989,2
Engineer,6/17/1989,1
Senior Staff,6/16/1989,3
Staff,6/16/1989,4
Senior Engineer,6/16/1989,3
Engineer,6/16/1989,2
Assistant Engineer,6/16/1989,1
Technique Leader,6/16/1989,3
Staff,6/15/1989,1
Senior Staff,6/15/1989,4
Technique Leader,6/15/1989,2
Assistant Engineer,6/15/1989,1
Engineer,6/15/1989,2
Senior Engineer,6/15/1989,7
Technique Leader,6/14/1989,2
Assistant Engineer,6/14/1989,1
Staff,6/14/1989,4
Senior Staff,6/14/1989,8
Engineer,6/14/1989,5
Senior Engineer,6/14/1989,1
Engineer,6/13/1989,4
Senior Staff,6/13/1989,5
Senior Engineer,6/13/1989,4
Staff,6/13/1989,1
Technique Leader,6/13/1989,5
Engineer,6/12/1989,1
Technique Leader,6/12/1989,4
Senior Engineer,6/12/1989,4
Staff,6/12/1989,4
Senior Staff,6/12/1989,3
Technique Leader,6/11/1989,4
Engineer,6/11/1989,1
Senior Staff,6/11/1989,3
Senior Engineer,6/11/1989,11
Staff,6/11/1989,1
Technique Leader,6/10/1989,3
Staff,6/10/1989,3
Assistant Engineer,6/10/1989,1
Senior Staff,6/10/1989,6
Senior Engineer,6/10/1989,8
Engineer,6/10/1989,1
Technique Leader,6/9/1989,3
Engineer,6/9/1989,3
Staff,6/9/1989,3
Assistant Engineer,6/9/1989,2
Senior Engineer,6/9/1989,4
Senior Staff,6/9/1989,9
Senior Staff,6/8/1989,3
Staff,6/8/1989,2
Senior Engineer,6/8/1989,3
Technique Leader,6/8/1989,4
Engineer,6/8/1989,2
Engineer,6/7/1989,1
Technique Leader,6/7/1989,5
Senior Engineer,6/7/1989,8
Senior Staff,6/7/1989,7
Technique Leader,6/6/1989,5
Senior Engineer,6/6/1989,6
Senior Staff,6/6/1989,8
Staff,6/6/1989,3
Engineer,6/6/1989,1
Staff,6/5/1989,1
Technique Leader,6/5/1989,4
Senior Engineer,6/5/1989,5
Engineer,6/5/1989,2
Senior Staff,6/5/1989,5
Engineer,6/4/1989,2
Senior Staff,6/4/1989,5
Technique Leader,6/4/1989,2
Senior Engineer,6/4/1989,7
Senior Engineer,6/3/1989,8
Staff,6/3/1989,3
Engineer,6/3/1989,3
Technique Leader,6/3/1989,3
Senior Staff,6/3/1989,4
Senior Engineer,6/2/1989,6
Engineer,6/2/1989,2
Senior Staff,6/2/1989,9
Staff,6/2/1989,3
Assistant Engineer,6/2/1989,1
Technique Leader,6/2/1989,4
Senior Engineer,6/1/1989,5
Engineer,6/1/1989,1
Technique Leader,6/1/1989,1
Senior Staff,6/1/1989,3
Staff,6/1/1989,2
Senior Staff,5/31/1989,4
Staff,5/31/1989,2
Technique Leader,5/31/1989,2
Engineer,5/31/1989,1
Assistant Engineer,5/31/1989,1
Senior Engineer,5/31/1989,13
Engineer,5/30/1989,2
Staff,5/30/1989,3
Senior Engineer,5/30/1989,5
Senior Staff,5/30/1989,2
Technique Leader,5/30/1989,2
Assistant Engineer,5/30/1989,1
Senior Engineer,5/29/1989,3
Technique Leader,5/29/1989,1
Staff,5/29/1989,2
Senior Staff,5/29/1989,3
Senior Engineer,5/28/1989,7
Engineer,5/28/1989,5
Technique Leader,5/28/1989,3
Staff,5/28/1989,1
Senior Staff,5/28/1989,4
Technique Leader,5/27/1989,2
Senior Staff,5/27/1989,3
Staff,5/27/1989,1
Engineer,5/27/1989,6
Senior Engineer,5/27/1989,8
Senior Staff,5/26/1989,5
Senior Engineer,5/26/1989,3
Staff,5/26/1989,2
Engineer,5/26/1989,2
Technique Leader,5/26/1989,5
Senior Engineer,5/25/1989,5
Technique Leader,5/25/1989,5
Engineer,5/25/1989,2
Staff,5/25/1989,4
Senior Staff,5/25/1989,2
Senior Staff,5/24/1989,3
Technique Leader,5/24/1989,7
Staff,5/24/1989,5
Senior Engineer,5/24/1989,3
Senior Engineer,5/23/1989,5
Technique Leader,5/23/1989,4
Staff,5/23/1989,4
Senior Staff,5/23/1989,2
Engineer,5/23/1989,3
Engineer,5/22/1989,1
Senior Staff,5/22/1989,5
Staff,5/22/1989,4
Senior Engineer,5/22/1989,8
Technique Leader,5/22/1989,1
Assistant Engineer,5/22/1989,1
Senior Engineer,5/21/1989,6
Staff,5/21/1989,3
Senior Staff,5/21/1989,4
Engineer,5/21/1989,2
Technique Leader,5/21/1989,2
Engineer,5/20/1989,2
Senior Engineer,5/20/1989,6
Technique Leader,5/20/1989,4
Staff,5/20/1989,1
Senior Staff,5/20/1989,3
Engineer,5/19/1989,1
Senior Staff,5/19/1989,3
Technique Leader,5/19/1989,3
Staff,5/19/1989,2
Senior Engineer,5/19/1989,5
Assistant Engineer,5/19/1989,1
Technique Leader,5/18/1989,1
Staff,5/18/1989,3
Senior Engineer,5/18/1989,6
Senior Staff,5/18/1989,3
Engineer,5/18/1989,4
Engineer,5/17/1989,3
Technique Leader,5/17/1989,4
Senior Engineer,5/17/1989,9
Senior Staff,5/17/1989,4
Staff,5/17/1989,4
Assistant Engineer,5/16/1989,2
Staff,5/16/1989,1
Senior Staff,5/16/1989,4
Engineer,5/16/1989,3
Technique Leader,5/16/1989,1
Senior Engineer,5/16/1989,9
Engineer,5/15/1989,1
Senior Engineer,5/15/1989,6
Senior Staff,5/15/1989,3
Technique Leader,5/15/1989,5
Senior Engineer,5/14/1989,1
Staff,5/14/1989,1
Engineer,5/14/1989,3
Senior Staff,5/14/1989,3
Technique Leader,5/14/1989,4
Engineer,5/13/1989,2
Technique Leader,5/13/1989,5
Staff,5/13/1989,1
Assistant Engineer,5/13/1989,2
Senior Staff,5/13/1989,4
Senior Engineer,5/13/1989,7
Technique Leader,5/12/1989,5
Senior Staff,5/12/1989,2
Senior Engineer,5/12/1989,4
Staff,5/12/1989,1
Senior Engineer,5/11/1989,6
Technique Leader,5/11/1989,3
Senior Staff,5/11/1989,2
Engineer,5/11/1989,3
Staff,5/11/1989,2
Senior Engineer,5/10/1989,4
Technique Leader,5/10/1989,5
Senior Staff,5/10/1989,4
Senior Staff,5/9/1989,5
Senior Engineer,5/9/1989,6
Engineer,5/9/1989,4
Technique Leader,5/9/1989,4
Staff,5/9/1989,2
Senior Staff,5/8/1989,1
Engineer,5/8/1989,3
Staff,5/8/1989,1
Technique Leader,5/8/1989,4
Senior Engineer,5/8/1989,11
Staff,5/7/1989,4
Senior Engineer,5/7/1989,9
Engineer,5/7/1989,2
Senior Staff,5/7/1989,5
Technique Leader,5/7/1989,1
Engineer,5/6/1989,3
Staff,5/6/1989,2
Senior Engineer,5/6/1989,2
Assistant Engineer,5/6/1989,1
Senior Staff,5/6/1989,7
Technique Leader,5/6/1989,2
Senior Staff,5/5/1989,5
Senior Engineer,5/5/1989,4
Staff,5/5/1989,5
Technique Leader,5/5/1989,2
Engineer,5/5/1989,1
Technique Leader,5/4/1989,1
Engineer,5/4/1989,3
Senior Staff,5/4/1989,2
Senior Engineer,5/4/1989,6
Senior Staff,5/3/1989,4
Engineer,5/3/1989,3
Technique Leader,5/3/1989,2
Senior Engineer,5/3/1989,10
Staff,5/3/1989,1
Senior Staff,5/2/1989,3
Assistant Engineer,5/2/1989,1
Staff,5/2/1989,2
Engineer,5/2/1989,5
Technique Leader,5/2/1989,4
Senior Engineer,5/2/1989,5
Staff,5/1/1989,1
Engineer,5/1/1989,1
Technique Leader,5/1/1989,1
Senior Engineer,5/1/1989,5
Senior Staff,5/1/1989,3
Assistant Engineer,5/1/1989,1
Staff,4/30/1989,2
Engineer,4/30/1989,2
Assistant Engineer,4/30/1989,1
Senior Engineer,4/30/1989,7
Senior Staff,4/30/1989,3
Staff,4/29/1989,3
Engineer,4/29/1989,3
Senior Engineer,4/29/1989,6
Senior Staff,4/29/1989,7
Technique Leader,4/29/1989,1
Assistant Engineer,4/28/1989,1
Technique Leader,4/28/1989,3
Staff,4/28/1989,2
Engineer,4/28/1989,1
Senior Engineer,4/28/1989,10
Senior Staff,4/28/1989,2
Senior Engineer,4/27/1989,5
Technique Leader,4/27/1989,7
Staff,4/27/1989,1
Engineer,4/27/1989,1
Senior Staff,4/27/1989,6
Staff,4/26/1989,3
Senior Engineer,4/26/1989,5
Senior Staff,4/26/1989,3
Engineer,4/26/1989,3
Technique Leader,4/26/1989,4
Senior Engineer,4/25/1989,5
Engineer,4/25/1989,3
Technique Leader,4/25/1989,2
Staff,4/25/1989,2
Senior Staff,4/25/1989,8
Technique Leader,4/24/1989,2
Staff,4/24/1989,4
Senior Staff,4/24/1989,2
Senior Engineer,4/24/1989,8
Engineer,4/24/1989,1
Technique Leader,4/23/1989,3
Staff,4/23/1989,4
Senior Staff,4/23/1989,9
Senior Engineer,4/23/1989,9
Engineer,4/23/1989,6
Engineer,4/22/1989,5
Senior Staff,4/22/1989,4
Assistant Engineer,4/22/1989,1
Technique Leader,4/22/1989,1
Staff,4/22/1989,2
Senior Engineer,4/22/1989,5
Staff,4/21/1989,1
Senior Staff,4/21/1989,4
Assistant Engineer,4/21/1989,1
Engineer,4/21/1989,3
Technique Leader,4/21/1989,1
Senior Engineer,4/21/1989,6
Technique Leader,4/20/1989,4
Senior Engineer,4/20/1989,4
Staff,4/20/1989,1
Senior Staff,4/20/1989,9
Technique Leader,4/19/1989,2
Senior Engineer,4/19/1989,6
Senior Staff,4/19/1989,3
Staff,4/19/1989,2
Assistant Engineer,4/19/1989,1
Engineer,4/19/1989,3
Staff,4/18/1989,1
Senior Engineer,4/18/1989,3
Engineer,4/18/1989,5
Technique Leader,4/18/1989,4
Senior Staff,4/18/1989,9
Assistant Engineer,4/17/1989,1
Technique Leader,4/17/1989,2
Engineer,4/17/1989,2
Senior Engineer,4/17/1989,7
Staff,4/17/1989,2
Senior Staff,4/17/1989,4
Assistant Engineer,4/16/1989,1
Senior Staff,4/16/1989,7
Engineer,4/16/1989,1
Senior Engineer,4/16/1989,5
Staff,4/16/1989,1
Technique Leader,4/16/1989,5
Technique Leader,4/15/1989,4
Senior Staff,4/15/1989,4
Staff,4/15/1989,2
Engineer,4/15/1989,2
Senior Engineer,4/15/1989,7
Technique Leader,4/14/1989,5
Senior Staff,4/14/1989,5
Senior Engineer,4/14/1989,3
Engineer,4/14/1989,2
Staff,4/14/1989,4
Staff,4/13/1989,1
Senior Engineer,4/13/1989,7
Senior Staff,4/13/1989,6
Technique Leader,4/13/1989,3
